1,1,3,4.201727011241019
1,1,4,4.2057392480783165
1,1,5,4.196475988719612
2,1,3,4.925076325889677
2,1,4,4.928466655313969
2,1,5,4.894774753134698
3,1,3,5.74617884401232
3,1,4,5.733070199843496
3,1,5,5.691896128933877
4,1,3,4.551173926796764
4,1,4,4.535036685876548
4,1,5,4.52562874276191
5,1,3,5.978169214911759
5,1,4,5.986342663411051
5,1,5,5.94811786012724
6,1,3,6.2865769737400115
6,1,4,6.282275450881571
6,1,5,6.210772739723325
7,1,3,5.331717347726226
7,1,4,5.416531043127179
7,1,5,5.364285894203931
8,1,3,9.68024347582832
8,1,4,9.609165200032294
8,1,5,9.787056073080748
9,1,3,5.340825515799224
9,1,4,5.347576695960015
9,1,5,5.358206239994615
10,1,3,26.160247100051492
10,1,4,26.823286422062665
10,1,5,26.30660610785708
