1,1,3,19.63019908592105
1,1,4,18.65967923728749
1,1,5,19.166093526873738
2,1,3,8.52306008990854
2,1,4,8.793655403889716
2,1,5,8.8948810887523
3,1,3,8.613117103930563
3,1,4,8.4751784382388
3,1,5,8.282531444914639
4,1,3,3.923745875712484
4,1,4,4.013477378990501
4,1,5,3.8675091210752726
5,1,3,15.163281407672912
5,1,4,14.572694651782513
5,1,5,15.194778623059392
6,1,3,4.465004780329764
6,1,4,4.439411111176014
6,1,5,4.4864810751751065
7,1,3,26.861667294055223
7,1,4,27.461603864096105
7,1,5,27.142632155679166
8,1,3,9.659837724175304
8,1,4,9.570765595883131
8,1,5,9.808908830862492
9,1,3,21.54101331392303
9,1,4,21.60688752727583
9,1,5,21.082131783943623
10,1,3,13.093754850327969
10,1,4,12.971508224029094
10,1,5,13.261852880008519
11,1,3,12.333052474074066
11,1,4,14.95228936104104
11,1,5,12.420942384749651
12,1,3,5.540102973114699
12,1,4,5.576487059704959
12,1,5,5.544577383901924
13,1,3,20.779527478851378
13,1,4,20.510401310864836
13,1,5,20.885261869058013
14,1,3,6.140731756575406
14,1,4,6.49895473010838
14,1,5,6.369310062844306
16,1,3,3.707305156160146
16,1,4,3.8672560499981046
16,1,5,3.8606469137594104
17,1,3,70.99158683186397
17,1,4,67.80665977811441
17,1,5,62.138654972892255
18,1,3,54.54847333999351
18,1,4,53.44831425091252
18,1,5,53.08464630600065
19,1,3,10.249629611615092
19,1,4,10.266697770915926
19,1,5,10.254351948853582
20,1,3,10.843880521133542
20,1,4,10.842890405096114
20,1,5,10.45537103107199
21,1,3,32.60573051078245
21,1,4,32.38306615315378
21,1,5,35.79832781013101
22,1,3,9.382630579173565
22,1,4,8.970729548018426
22,1,5,9.213720903731883
