1,1,3,4.217114777769893
1,1,4,4.2267097677104175
1,1,5,4.224919089116156
2,1,3,4.815777626819909
2,1,4,5.036310208030045
2,1,5,5.317340502049774
3,1,3,5.679055737797171
3,1,4,5.80091812973842
3,1,5,5.5249073202721775
4,1,3,4.510595665778965
4,1,4,4.5444798739627
4,1,5,4.49645034596324
5,1,3,5.854201373178512
5,1,4,5.833689104299992
5,1,5,5.818302670028061
6,1,3,5.990463579073548
6,1,4,5.966914700344205
6,1,5,6.02551300264895
7,1,3,5.221010951790959
7,1,4,5.1771065150387585
7,1,5,5.23519536992535
8,1,3,7.627986508887261
8,1,4,7.5759775578044355
8,1,5,7.43783582188189
9,1,3,5.385585431940854
9,1,4,5.251270354259759
9,1,5,5.257478876970708
10,1,3,28.843048088718206
10,1,4,28.020741924177855
10,1,5,33.7260710131377
