1,1,3,0.6918059509998784
1,1,4,0.6893274530000326
1,1,5,0.6769361069998467
1,2,3,0.3659997309998744
1,2,4,0.3618653449998419
1,2,5,0.35982398800001647
1,4,3,0.19663190100004613
1,4,4,0.1935252099999616
1,4,5,0.19826216000001295
1,8,3,0.09894469800019579
1,8,4,0.09784512500004894
1,8,5,0.10337564299993574
1,16,3,0.06316905599987876
1,16,4,0.07068788199990195
1,16,5,0.06582856899990475
1,32,3,0.055545837999943615
1,32,4,0.058387700000139375
1,32,5,0.055406871000059255
1,64,3,0.056679085000041596
1,64,4,0.053468022000060955
1,64,5,0.060847994000141625
1,128,3,0.06577418000006219
1,128,4,0.06568073200014624
1,128,5,0.061700304000169126
1,192,3,0.06851404799999727
1,192,4,0.07012011699998766
1,192,5,0.07155038800010516
2,1,3,0.2129472019998957
2,1,4,0.2131559090000792
2,1,5,0.2129624460001196
2,2,3,0.11582218600005945
2,2,4,0.11453054899993731
2,2,5,0.11476638099998127
2,4,3,0.06131995300006565
2,4,4,0.06198010000002796
2,4,5,0.061791661999905045
2,8,3,0.03622944299991104
2,8,4,0.03568485200003124
2,8,5,0.03646588900005554
2,16,3,0.02311140000006162
2,16,4,0.024677148999899146
2,16,5,0.02498802499985686
2,32,3,0.01707150700008242
2,32,4,0.021322753000049488
2,32,5,0.016968625000117754
2,64,3,0.017065390999960073
2,64,4,0.017424162999986947
2,64,5,0.01628637799990429
2,128,3,0.018749562000039077
2,128,4,0.020651710000038292
2,128,5,0.020171093000044493
2,192,3,0.023662380000132544
2,192,4,0.024783411000043998
2,192,5,0.025125849000005473
3,1,3,0.6532952049999494
3,1,4,0.6562267970000448
3,1,5,0.6507886949998465
3,2,3,0.3372430690001238
3,2,4,0.33804141400014487
3,2,5,0.3371229350000249
3,4,3,0.17198380099989663
3,4,4,0.17225269200002913
3,4,5,0.17562028300017118
3,8,3,0.09476872499999445
3,8,4,0.09515884099982941
3,8,5,0.09498271899997235
3,16,3,0.06021502699991288
3,16,4,0.06363431700015099
3,16,5,0.06162842699995963
3,32,3,0.03804412299996329
3,32,4,0.03999807300010616
3,32,5,0.04003425599989896
3,64,3,0.030696927000008145
3,64,4,0.028751254000098925
3,64,5,0.02705192700000225
3,128,3,0.02687269800003378
3,128,4,0.031131299999969997
3,128,5,0.031238974999951097
3,192,3,0.03137215800006743
3,192,4,0.03738569600000119
3,192,5,0.03292825099993024
4,1,3,0.6032496959999207
4,1,4,0.6001805020000575
4,1,5,0.6006726769999204
4,2,3,0.31650186900014887
4,2,4,0.31622236599991993
4,2,5,0.31711076800002047
4,4,3,0.16393048999998427
4,4,4,0.16199524199987536
4,4,5,0.16607765600019775
4,8,3,0.08882050199986224
4,8,4,0.0886218610000924
4,8,5,0.09019352800009983
4,16,3,0.05490136399998846
4,16,4,0.05681687899982535
4,16,5,0.05668364999996811
4,32,3,0.03716203599992696
4,32,4,0.03889064200006942
4,32,5,0.04200712100009696
4,64,3,0.032774354999901334
4,64,4,0.03716006399986327
4,64,5,0.034554051999975854
4,128,3,0.04186482300019634
4,128,4,0.037874282999837305
4,128,5,0.06502178699997785
4,192,3,0.03990196399990964
4,192,4,0.04196924600000784
4,192,5,0.041067921000149
5,1,3,5.7488035859998945
5,1,4,5.768984619999856
5,1,5,5.721283678000191
5,2,3,3.2194567559999996
5,2,4,3.599205129999973
5,2,5,3.5001266409999516
5,4,3,1.7188307780002106
5,4,4,1.696261523999965
5,4,5,1.8585100880000027
5,8,3,0.923477038999863
5,8,4,0.8423582830000669
5,8,5,0.8413877420000517
5,16,3,0.41827274499996747
5,16,4,0.4569255769999927
5,16,5,0.4186679130000357
5,32,3,0.2857225489999564
5,32,4,0.26560115600000245
5,32,5,0.3002739080000083
5,64,3,0.5911849560000064
5,64,4,0.5588085099998352
5,64,5,0.5850107490000482
5,128,3,1.3933849620000274
5,128,4,1.3060860069999762
5,128,5,1.3103894819998914
5,192,3,2.115701541999897
5,192,4,2.1926921140000104
5,192,5,2.150023420000025
6,1,3,8.83394343000009
6,1,4,8.872014776000015
6,1,5,8.899771950000058
6,2,3,4.996575700999983
6,2,4,4.753918637999959
6,2,5,4.817771873000083
6,4,3,2.5822883690000253
6,4,4,2.5704203880000023
6,4,5,2.501635757000031
6,8,3,1.3587440199999037
6,8,4,1.4970308009999371
6,8,5,1.4133567720000428
6,16,3,0.7671438019999641
6,16,4,0.7690897150000637
6,16,5,0.7647226629999295
6,32,3,0.5127967020000597
6,32,4,0.5018426219999128
6,32,5,0.5325666829999136
6,64,3,0.38516956900002697
6,64,4,0.4565394489998198
6,64,5,0.3585331340000266
6,128,3,0.6824571360000391
6,128,4,0.6589591860001747
6,128,5,0.7486232829999153
6,192,3,1.0990960599999653
6,192,4,1.133167310999852
6,192,5,1.2503639369999746
7,1,3,0.1882731150001291
7,1,4,0.1880801679999422
7,1,5,0.1912920459999441
7,2,3,0.10258122899995215
7,2,4,0.10165137299986782
7,2,5,0.10159607599985065
7,4,3,0.055393308000020625
7,4,4,0.05496834300015507
7,4,5,0.05493168099997092
7,8,3,0.03166841500001283
7,8,4,0.031704697999884957
7,8,5,0.03163338400008797
7,16,3,0.02284372600001916
7,16,4,0.023232787999859283
7,16,5,0.023245258000088143
7,32,3,0.01785801400001219
7,32,4,0.01806752199991024
7,32,5,0.018146225999998933
7,64,3,0.01826759100003983
7,64,4,0.017917614999987563
7,64,5,0.018380989999968733
7,128,3,0.022371520999968197
7,128,4,0.02211460100011209
7,128,5,0.021962575999850742
7,192,3,0.026809002999925724
7,192,4,0.02744862200006537
7,192,5,0.026234224000063477
8,1,3,0.2185876220000864
8,1,4,0.219999148999932
8,1,5,0.2187224960000549
8,2,3,0.11649791599984383
8,2,4,0.11661013699995237
8,2,5,0.11645770199993422
8,4,3,0.06365682099999503
8,4,4,0.06285485100011101
8,4,5,0.06259573900001669
8,8,3,0.03599352500009445
8,8,4,0.03590928300013729
8,8,5,0.035962828000037916
8,16,3,0.024479214000166394
8,16,4,0.025820636999924318
8,16,5,0.025084147999905326
8,32,3,0.01793056500014245
8,32,4,0.018353160000060598
8,32,5,0.018027172000074643
8,64,3,0.024551952999900095
8,64,4,0.023744335999936084
8,64,5,0.024416394000127184
8,128,3,0.07012458400004107
8,128,4,0.06808867199993074
8,128,5,0.06647637199989731
8,192,3,0.12975219700001617
8,192,4,0.1278243259998817
8,192,5,0.12600992500006214
9,1,3,10.957549853000046
9,1,4,11.137034266
9,1,5,10.786927096
9,2,3,7.072645081000019
9,2,4,6.598955115000081
9,2,5,6.647929691000172
9,4,3,3.4830616550000286
9,4,4,3.326468922999993
9,4,5,3.5080931269999382
9,8,3,1.6718814880000537
9,8,4,1.8224444449999737
9,8,5,1.7371546389999821
9,16,3,0.8698774590000085
9,16,4,0.9009248150000531
9,16,5,0.8799942000000556
9,32,3,0.5083657879999919
9,32,4,0.520267123999929
9,32,5,0.4804958949998763
9,64,3,0.680487365999852
