1,1,3,1.227624866180122
1,1,4,1.2189624230377376
1,1,5,1.2098046387545764
2,1,3,0.3663548482581973
2,1,4,0.36096314107999206
2,1,5,0.3599479948170483
3,1,3,1.1154080941341817
3,1,4,1.1057313880883157
3,1,5,1.1160540557466447
4,1,3,1.0888430341146886
4,1,4,1.095787868835032
4,1,5,1.075925599783659
5,1,3,20.502828721888363
5,1,4,20.766210434027016
5,1,5,20.93759398115799
6,1,3,17.909079763572663
6,1,4,17.52568876184523
6,1,5,17.986704361159354
7,1,3,0.3031284809112549
7,1,4,0.299415844026953
7,1,5,0.30012790067121387
8,1,3,0.3693610611371696
8,1,4,0.3862904761917889
8,1,5,0.3634479697793722
9,1,3,27.003777738660574
9,1,4,29.86748880101368
9,1,5,26.870294922962785
10,1,3,25.662618685048074
10,1,4,25.996377896051854
10,1,5,25.856491063255817
11,1,3,4.269922828301787
11,1,4,4.21995540196076
11,1,5,4.3701058849692345
12,1,3,4.621239185798913
12,1,4,4.665876880753785
12,1,5,4.7202382502146065
13,1,3,11.306066301185638
13,1,4,11.36135055590421
13,1,5,11.464621054008603
14,1,3,26.894216880202293
14,1,4,27.090558419004083
14,1,5,26.884177939035
15,1,3,12.57065850077197
15,1,4,12.467560064978898
15,1,5,13.063553110230714
16,1,3,13.462492459919304
16,1,4,13.116862806025892
16,1,5,13.346719095949084
17,1,3,29.75042394036427
17,1,4,29.601664108224213
17,1,5,29.451965992804617
18,1,3,29.399840598925948
18,1,4,28.824966690968722
18,1,5,29.0466049448587
19,1,3,93.21802041912451
19,1,4,92.09368284605443
19,1,5,91.61137128062546
20,1,3,0.82258715108037
20,1,4,0.8017605510540307
20,1,5,0.7839641133323312
25,1,3,6.010572550352663
25,1,4,6.027232407126576
25,1,5,6.002173795830458
26,1,3,5.017415571957827
26,1,4,5.03639743803069
26,1,5,4.9986119866371155
27,1,3,6.554685870185494
27,1,4,6.602181169204414
27,1,5,6.603838489856571
28,1,3,23.56162508390844
28,1,4,23.430415384005755
28,1,5,23.856545485090464
29,1,3,92.79961353586987
29,1,4,116.1192125971429
29,1,5,113.32069075806066
30,1,3,5.906356701161712
30,1,4,5.915292150340974
30,1,5,5.90561437420547
31,1,3,12.616844940930605
31,1,4,12.423429427202791
31,1,5,12.733624223154038
32,1,3,14.943696971982718
32,1,4,14.8118457486853
32,1,5,14.801312445662916
33,1,3,92.19785761088133
33,1,4,92.27534817578271
33,1,5,92.02367871208116
36,1,3,27.11206886684522
36,1,4,27.125273257959634
36,1,5,29.42833620822057
37,1,3,0.6669242209754884
37,1,4,0.7032902440987527
37,1,5,0.6518704178743064
38,1,3,0.3354364871047437
38,1,4,0.33989809872582555
38,1,5,0.3321607718244195
39,1,3,0.344062440097332
39,1,4,0.33892123214900494
39,1,5,0.3378666238859296
40,1,3,2.072143680881709
40,1,4,1.9968173131346703
40,1,5,2.074604736175388
41,1,3,0.19094198197126389
41,1,4,0.19368626130744815
41,1,5,0.20072600757703185
42,1,3,0.17058351915329695
42,1,4,0.16837499989196658
42,1,5,0.16692478070035577
43,1,3,0.1883296389132738
43,1,4,0.18458274519070983
43,1,5,0.18948546890169382
