1,1,3,7.8437134376727045
1,1,4,7.817180911079049
1,1,5,7.791531449183822
2,1,3,1.486650510225445
2,1,4,1.4915145710110664
2,1,5,1.5346356062218547
3,1,3,7.367719948291779
3,1,4,7.401925273239613
3,1,5,7.319031097926199
4,1,3,6.590385776013136
4,1,4,6.483437310438603
4,1,5,6.621741631999612
5,1,3,7.13461269903928
5,1,4,7.060462201014161
5,1,5,7.099023466929793
6,1,3,4.6308895708061755
6,1,4,4.612801480107009
6,1,5,4.626497541088611
7,1,3,14.064905057195574
7,1,4,14.173993008676916
7,1,5,17.428948902059346
8,1,3,14.454983672127128
8,1,4,10.3009740030393
8,1,5,9.257352543063462
9,1,3,28.225448737852275
9,1,4,28.21209813794121
9,1,5,28.10829367907718
10,1,3,12.228461049962789
10,1,4,11.994001026265323
10,1,5,12.304076198022813
11,1,3,0.9158127210102975
11,1,4,0.919816724024713
11,1,5,0.9266345966607332
12,1,3,5.320266567636281
12,1,4,5.338386358227581
12,1,5,5.307026120834053
13,1,3,8.567249667830765
13,1,4,8.468236612621695
13,1,5,8.366728199180216
14,1,3,5.3985989089123905
14,1,4,5.350793663877994
14,1,5,5.3251633630134165
15,1,3,7.748515993822366
15,1,4,7.755538197699934
15,1,5,7.73334849299863
16,1,3,1.26396909262985
16,1,4,1.2472161212936044
16,1,5,1.2658984041772783
17,1,3,13.753273176029325
17,1,4,13.721999024040997
17,1,5,13.6634754370898
18,1,3,21.78143625985831
18,1,4,21.960267117712647
18,1,5,21.90989145776257
19,1,3,8.0819874657318
19,1,4,8.056504919659346
19,1,5,8.070342707913369
20,1,3,8.140456627123058
20,1,4,8.284258347004652
20,1,5,8.308933326043189
21,1,3,22.313455985859036
21,1,4,22.328856641426682
21,1,5,22.36027404293418
22,1,3,2.4767812825739384
22,1,4,2.438297430984676
22,1,5,2.609421208035201
