1,1,3,0.04163841699999998
1,1,4,0.0419485
1,1,5,0.04163158299999997
1,2,3,0.025012084000000046
1,2,4,0.02455962500000003
1,2,5,0.02453512499999999
1,4,3,0.020378958000000003
1,4,4,0.01964462499999997
1,4,5,0.01953604199999992
1,8,3,0.021057207999999994
1,8,4,0.022022624999999962
1,8,5,0.019531332999999984
1,16,3,0.024507666999999955
1,16,4,0.02266608399999992
1,16,5,0.025270291999999972
1,32,3,0.023194874999999948
1,32,4,0.02472537499999994
1,32,5,0.025835582999999995
1,64,3,0.02469979099999997
1,64,4,0.026830249999999944
1,64,5,0.02561120799999994
1,128,3,0.028205041999999958
1,128,4,0.031262082999999885
1,128,5,0.029147875000000045
1,192,3,0.03262983399999997
1,192,4,0.02581224999999998
1,192,5,0.03559566699999994
2,1,3,0.08373608300000002
2,1,4,0.084316
2,1,5,0.08424383400000002
2,2,3,0.04388429199999999
2,2,4,0.04485108299999996
2,2,5,0.044418999999999986
2,4,3,0.02385824999999997
2,4,4,0.023924124999999963
2,4,5,0.024006540999999992
2,8,3,0.02249154200000003
2,8,4,0.022263082999999906
2,8,5,0.021952707999999932
2,16,3,0.021095874999999875
2,16,4,0.02128216599999999
2,16,5,0.021633416000000016
2,32,3,0.021141875000000088
2,32,4,0.021016208000000036
2,32,5,0.02105045799999994
2,64,3,0.021836666000000005
2,64,4,0.02095833300000005
2,64,5,0.021834542000000123
2,128,3,0.022278749999999903
2,128,4,0.02199895900000004
2,128,5,0.021431500000000048
2,192,3,0.02301945899999991
2,192,4,0.022016374999999977
2,192,5,0.021830458000000164
3,1,3,0.41960512500000013
3,1,4,0.416646375
3,1,5,0.4297657079999999
3,2,3,0.23576949999999997
3,2,4,0.21884412499999994
3,2,5,0.21286324999999984
3,4,3,0.10965625000000001
3,4,4,0.11038541600000062
3,4,5,0.11189762500000011
3,8,3,0.07956199999999924
3,8,4,0.0817392090000002
3,8,5,0.08105612499999992
3,16,3,0.07649420800000062
3,16,4,0.07646666599999996
3,16,5,0.07658704199999988
3,32,3,0.07530766699999969
3,32,4,0.07682683300000015
3,32,5,0.07816070800000041
3,64,3,0.07509441700000075
3,64,4,0.07523654199999985
3,64,5,0.0760580829999995
3,128,3,0.07455554099999961
3,128,4,0.07546795799999995
3,128,5,0.07614920799999947
3,192,3,0.07713512499999986
3,192,4,0.07675037500000048
3,192,5,0.075369083
4,1,3,0.41524891600000013
4,1,4,0.4180088749999997
4,1,5,0.41760258399999994
4,2,3,0.21426254100000008
4,2,4,0.2148985830000001
4,2,5,0.21641220900000002
4,4,3,0.11316799999999994
4,4,4,0.1130773340000002
4,4,5,0.112795792
4,8,3,0.08671262499999965
4,8,4,0.08641241700000002
4,8,5,0.08534787500000007
4,16,3,0.08154783300000013
4,16,4,0.08282391600000061
4,16,5,0.08387299999999964
